sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-13100_202609030000,AR-13100,2026-09-03T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T009_202609021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T010_202609021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T011_202609022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T012_202609030000.fits,2026-09-04T00:00:00+00:00,2026-09-05T00:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609030300,AR-13100,2026-09-03T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T010_202609021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T011_202609022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T012_202609030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T013_202609030300.fits,2026-09-04T03:00:00+00:00,2026-09-05T03:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609030600,AR-13100,2026-09-03T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T011_202609022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T012_202609030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T013_202609030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T014_202609030600.fits,2026-09-04T06:00:00+00:00,2026-09-05T06:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609030900,AR-13100,2026-09-03T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T012_202609030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T013_202609030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T014_202609030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T015_202609030900.fits,2026-09-04T09:00:00+00:00,2026-09-05T09:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609031200,AR-13100,2026-09-03T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T013_202609030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T014_202609030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T015_202609030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T016_202609031200.fits,2026-09-04T12:00:00+00:00,2026-09-05T12:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609031500,AR-13100,2026-09-03T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T014_202609030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T015_202609030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T016_202609031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T017_202609031500.fits,2026-09-04T15:00:00+00:00,2026-09-05T15:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609031800,AR-13100,2026-09-03T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T015_202609030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T016_202609031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T017_202609031500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T018_202609031800.fits,2026-09-04T18:00:00+00:00,2026-09-05T18:00:00+00:00,0,0,-7.0
SEQ_AR-13100_202609032100,AR-13100,2026-09-03T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T016_202609031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T017_202609031500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T018_202609031800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13100_T019_202609032100.fits,2026-09-04T21:00:00+00:00,2026-09-05T21:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608232100,AR-13450,2026-08-23T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T000_202608231200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T001_202608231500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T002_202608231800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T003_202608232100.fits,2026-08-24T21:00:00+00:00,2026-08-25T21:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608240000,AR-13450,2026-08-24T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T001_202608231500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T002_202608231800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T003_202608232100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T004_202608240000.fits,2026-08-25T00:00:00+00:00,2026-08-26T00:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608240300,AR-13450,2026-08-24T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T002_202608231800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T003_202608232100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T004_202608240000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T005_202608240300.fits,2026-08-25T03:00:00+00:00,2026-08-26T03:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608240600,AR-13450,2026-08-24T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T003_202608232100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T004_202608240000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T005_202608240300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T006_202608240600.fits,2026-08-25T06:00:00+00:00,2026-08-26T06:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608240900,AR-13450,2026-08-24T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T004_202608240000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T005_202608240300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T006_202608240600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T007_202608240900.fits,2026-08-25T09:00:00+00:00,2026-08-26T09:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608241200,AR-13450,2026-08-24T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T005_202608240300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T006_202608240600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T007_202608240900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T008_202608241200.fits,2026-08-25T12:00:00+00:00,2026-08-26T12:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608241500,AR-13450,2026-08-24T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T006_202608240600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T007_202608240900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T008_202608241200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T009_202608241500.fits,2026-08-25T15:00:00+00:00,2026-08-26T15:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608241800,AR-13450,2026-08-24T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T007_202608240900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T008_202608241200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T009_202608241500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T010_202608241800.fits,2026-08-25T18:00:00+00:00,2026-08-26T18:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608242100,AR-13450,2026-08-24T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T008_202608241200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T009_202608241500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T010_202608241800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T011_202608242100.fits,2026-08-25T21:00:00+00:00,2026-08-26T21:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608250000,AR-13450,2026-08-25T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T009_202608241500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T010_202608241800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T011_202608242100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T012_202608250000.fits,2026-08-26T00:00:00+00:00,2026-08-27T00:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608250300,AR-13450,2026-08-25T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T010_202608241800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T011_202608242100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T012_202608250000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T013_202608250300.fits,2026-08-26T03:00:00+00:00,2026-08-27T03:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608250600,AR-13450,2026-08-25T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T011_202608242100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T012_202608250000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T013_202608250300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T014_202608250600.fits,2026-08-26T06:00:00+00:00,2026-08-27T06:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608250900,AR-13450,2026-08-25T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T012_202608250000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T013_202608250300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T014_202608250600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T015_202608250900.fits,2026-08-26T09:00:00+00:00,2026-08-27T09:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608251200,AR-13450,2026-08-25T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T013_202608250300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T014_202608250600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T015_202608250900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T016_202608251200.fits,2026-08-26T12:00:00+00:00,2026-08-27T12:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608251500,AR-13450,2026-08-25T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T014_202608250600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T015_202608250900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T016_202608251200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T017_202608251500.fits,2026-08-26T15:00:00+00:00,2026-08-27T15:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608251800,AR-13450,2026-08-25T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T015_202608250900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T016_202608251200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T017_202608251500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T018_202608251800.fits,2026-08-26T18:00:00+00:00,2026-08-27T18:00:00+00:00,0,0,-7.0
SEQ_AR-13450_202608252100,AR-13450,2026-08-25T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T016_202608251200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T017_202608251500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T018_202608251800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13450_T019_202608252100.fits,2026-08-26T21:00:00+00:00,2026-08-27T21:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608010900,AR-13664,2026-08-01T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T000_202608010000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T001_202608010300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T002_202608010600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T003_202608010900.fits,2026-08-02T09:00:00+00:00,2026-08-03T09:00:00+00:00,1,3,-3.5528
SEQ_AR-13664_202608011200,AR-13664,2026-08-01T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T001_202608010300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T002_202608010600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T003_202608010900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T004_202608011200.fits,2026-08-02T12:00:00+00:00,2026-08-03T12:00:00+00:00,1,3,-3.5528
SEQ_AR-13664_202608011500,AR-13664,2026-08-01T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T002_202608010600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T003_202608010900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T004_202608011200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,2026-08-02T15:00:00+00:00,2026-08-03T15:00:00+00:00,1,3,-3.5528
SEQ_AR-13664_202608011800,AR-13664,2026-08-01T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T003_202608010900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T004_202608011200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,1,3,-3.5528
SEQ_AR-13664_202608012100,AR-13664,2026-08-01T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T004_202608011200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,2026-08-02T21:00:00+00:00,2026-08-03T21:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020000,AR-13664,2026-08-02T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,2026-08-03T00:00:00+00:00,2026-08-04T00:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020300,AR-13664,2026-08-02T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,2026-08-03T03:00:00+00:00,2026-08-04T03:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020600,AR-13664,2026-08-02T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,2026-08-03T06:00:00+00:00,2026-08-04T06:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020900,AR-13664,2026-08-02T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,2026-08-03T09:00:00+00:00,2026-08-04T09:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608021200,AR-13664,2026-08-02T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,2026-08-03T12:00:00+00:00,2026-08-04T12:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608021500,AR-13664,2026-08-02T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,2026-08-03T15:00:00+00:00,2026-08-04T15:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608021800,AR-13664,2026-08-02T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,2026-08-03T18:00:00+00:00,2026-08-04T18:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608022100,AR-13664,2026-08-02T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,2026-08-03T21:00:00+00:00,2026-08-04T21:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030000,AR-13664,2026-08-03T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,2026-08-04T00:00:00+00:00,2026-08-05T00:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030300,AR-13664,2026-08-03T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,2026-08-04T03:00:00+00:00,2026-08-05T03:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030600,AR-13664,2026-08-03T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,2026-08-04T06:00:00+00:00,2026-08-05T06:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030900,AR-13664,2026-08-03T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,2026-08-04T09:00:00+00:00,2026-08-05T09:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608031200,AR-13664,2026-08-03T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,2026-08-04T12:00:00+00:00,2026-08-05T12:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608031500,AR-13664,2026-08-03T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T021_202608031500.fits,2026-08-04T15:00:00+00:00,2026-08-05T15:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608031800,AR-13664,2026-08-03T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T021_202608031500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T022_202608031800.fits,2026-08-04T18:00:00+00:00,2026-08-05T18:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608032100,AR-13664,2026-08-03T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T021_202608031500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T022_202608031800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T023_202608032100.fits,2026-08-04T21:00:00+00:00,2026-08-05T21:00:00+00:00,0,0,-7.0
